State,District,Season,Crop,Year,Area,Production,Yield
Telangana,Warangal,Rabi,Sunflower,2021,127.0,173.0,1.36
Telangana,Warangal,Rabi,Sunflower,2022,10.0,19.0,1.9
Telangana,Warangal urban,Rabi,Sunflower,2020,44.0,120.0,2.73
Telangana,Warangal urban,Rabi,Sunflower,2021,164.0,223.0,1.36
Telangana,Warangal urban,Rabi,Sunflower,2022,45.0,84.0,1.87
Telangana,Yadadri,Rabi,Sunflower,2021,10.0,14.0,1.4
Telangana,Bhadradri,Rabi,Sweet potato,2021,2.0,23.0,11.5
Telangana,Bhadradri,Rabi,Sweet potato,2022,19.0,138.0,7.26
Telangana,Jagitial,Kharif,Sweet potato,2021,1.0,12.0,12.0
Telangana,Jangoan,Kharif,Sweet potato,2020,5.0,45.0,9.0
Telangana,Jangoan,Kharif,Sweet potato,2021,1.0,12.0,12.0
Telangana,Jangoan,Rabi,Sweet potato,2018,20.0,127.0,6.35
Telangana,Jangoan,Rabi,Sweet potato,2019,57.0,894.0,15.68
Telangana,Jangoan,Rabi,Sweet potato,2020,67.0,597.0,8.91
Telangana,Jangoan,Rabi,Sweet potato,2021,75.0,889.0,11.85
Telangana,Jangoan,Rabi,Sweet potato,2022,70.0,409.0,5.84
Telangana,Kamareddy,Rabi,Sweet potato,2021,2.0,23.0,11.5
Telangana,Kamareddy,Rabi,Sweet potato,2022,3.0,22.0,7.33
Telangana,Karimnagar,Kharif,Sweet potato,2020,1.0,9.0,9.0
Telangana,Karimnagar,Kharif,Sweet potato,2021,3.0,35.0,11.67
Telangana,Karimnagar,Kharif,Sweet potato,2022,3.0,22.0,7.33
Telangana,Karimnagar,Rabi,Sweet potato,2018,6.0,38.0,6.33
Telangana,Karimnagar,Rabi,Sweet potato,2019,6.0,94.0,15.67
Telangana,Karimnagar,Rabi,Sweet potato,2020,9.0,80.0,8.89
Telangana,Karimnagar,Rabi,Sweet potato,2021,5.0,58.0,11.6
Telangana,Karimnagar,Rabi,Sweet potato,2022,1.0,7.0,7.0
Telangana,Khammam,Kharif,Sweet potato,2022,2.0,15.0,7.5
Telangana,Khammam,Rabi,Sweet potato,2022,1.0,7.0,7.0
Telangana,Komaram bheem asifabad,Kharif,Sweet potato,2019,1.0,16.0,16.0
Telangana,Komaram bheem asifabad,Rabi,Sweet potato,2019,9.0,141.0,15.67
Telangana,Komaram bheem asifabad,Rabi,Sweet potato,2021,1.0,12.0,12.0
Telangana,Komaram bheem asifabad,Rabi,Sweet potato,2022,6.0,44.0,7.33
Telangana,Mahabubabad,Kharif,Sweet potato,2021,12.0,138.0,11.5
Telangana,Mahabubabad,Kharif,Sweet potato,2022,3.0,22.0,7.33
Telangana,Mahabubabad,Rabi,Sweet potato,2020,5.0,45.0,9.0
Telangana,Mahabubabad,Rabi,Sweet potato,2021,9.0,104.0,11.56
Telangana,Mahabubabad,Rabi,Sweet potato,2022,1.0,7.0,7.0
Telangana,Mahbubnagar,Kharif,Sweet potato,2022,1.0,7.0,7.0
Telangana,Mahbubnagar,Rabi,Sweet potato,2021,1.0,12.0,12.0
Telangana,Mancherial,Rabi,Sweet potato,2018,14.0,89.0,6.36
Telangana,Mancherial,Rabi,Sweet potato,2019,6.0,94.0,15.67
Telangana,Mancherial,Rabi,Sweet potato,2020,6.0,53.0,8.83
Telangana,Mancherial,Rabi,Sweet potato,2021,5.0,58.0,11.6
Telangana,Mancherial,Rabi,Sweet potato,2022,5.0,36.0,7.2
Telangana,Medak,Rabi,Sweet potato,2021,1.0,12.0,12.0
Telangana,Medak,Rabi,Sweet potato,2022,5.0,36.0,7.2
Telangana,Medchal,Kharif,Sweet potato,2020,1.0,9.0,9.0
Telangana,Nagarkurnool,Kharif,Sweet potato,2021,1.0,12.0,12.0
Telangana,Nagarkurnool,Rabi,Sweet potato,2019,2.0,31.0,15.5
Telangana,Nagarkurnool,Rabi,Sweet potato,2020,1.0,9.0,9.0
Telangana,Nalgonda,Rabi,Sweet potato,2021,2.0,23.0,11.5
Telangana,Nizamabad,Rabi,Sweet potato,2020,1.0,9.0,9.0
Telangana,Nizamabad,Rabi,Sweet potato,2021,1.0,12.0,12.0
Telangana,Rangareddi,Kharif,Sweet potato,2018,6.0,38.0,6.33
Telangana,Rangareddi,Kharif,Sweet potato,2020,7.0,62.0,8.86
Telangana,Rangareddi,Kharif,Sweet potato,2021,14.0,143.0,10.21
Telangana,Rangareddi,Kharif,Sweet potato,2022,6.0,67.0,11.17
Telangana,Rangareddi,Rabi,Sweet potato,2018,23.0,146.0,6.35
Telangana,Rangareddi,Rabi,Sweet potato,2019,8.0,125.0,15.63
Telangana,Rangareddi,Rabi,Sweet potato,2020,12.0,107.0,8.92
Telangana,Rangareddi,Rabi,Sweet potato,2021,19.0,194.0,10.21
Telangana,Rangareddi,Rabi,Sweet potato,2022,15.0,169.0,11.27
Telangana,Sangareddy,Rabi,Sweet potato,2019,1.0,16.0,16.0
Telangana,Suryapet,Kharif,Sweet potato,2019,8.0,125.0,15.63
Telangana,Suryapet,Kharif,Sweet potato,2021,3.0,35.0,11.67
Telangana,Suryapet,Kharif,Sweet potato,2022,4.0,36.0,9.0
Telangana,Suryapet,Rabi,Sweet potato,2018,12.0,76.0,6.33
Telangana,Suryapet,Rabi,Sweet potato,2019,19.0,298.0,15.68
Telangana,Suryapet,Rabi,Sweet potato,2020,1.0,9.0,9.0
Telangana,Suryapet,Rabi,Sweet potato,2021,233.0,2687.0,11.53
Telangana,Suryapet,Rabi,Sweet potato,2022,21.0,191.0,9.1
Telangana,Vikarabad,Kharif,Sweet potato,2021,11.0,143.0,13.0
Telangana,Vikarabad,Kharif,Sweet potato,2022,6.0,44.0,7.33
Telangana,Vikarabad,Rabi,Sweet potato,2020,10.0,89.0,8.9
Telangana,Vikarabad,Rabi,Sweet potato,2021,1.0,13.0,13.0
Telangana,Vikarabad,Rabi,Sweet potato,2022,1.0,7.0,7.0
Telangana,Warangal,Rabi,Sweet potato,2018,8.0,51.0,6.38
Telangana,Yadadri,Kharif,Sweet potato,2019,6.0,94.0,15.67
Telangana,Yadadri,Kharif,Sweet potato,2020,7.0,62.0,8.86
Telangana,Yadadri,Rabi,Sweet potato,2021,3.0,35.0,11.67
Telangana,Adilabad,Kharif,Tobacco,2019,12.0,36.0,3.0
Telangana,Adilabad,Kharif,Tobacco,2020,1.0,3.0,3.0
Telangana,Adilabad,Rabi,Tobacco,2018,75.0,202.0,2.69
Telangana,Adilabad,Rabi,Tobacco,2019,25.0,74.0,2.96
Telangana,Adilabad,Rabi,Tobacco,2020,3.0,12.0,4.0
Telangana,Adilabad,Rabi,Tobacco,2021,4.0,12.0,3.0
Telangana,Bhadradri,Kharif,Tobacco,2021,1.0,3.0,3.0
Telangana,Bhadradri,Rabi,Tobacco,2018,694.0,2320.0,3.34
Telangana,Bhadradri,Rabi,Tobacco,2019,551.0,1692.0,3.07
Telangana,Bhadradri,Rabi,Tobacco,2020,186.0,427.0,2.3
Telangana,Bhadradri,Rabi,Tobacco,2021,358.0,824.0,2.3
Telangana,Bhadradri,Rabi,Tobacco,2022,495.0,938.0,1.89
Telangana,Jangoan,Kharif,Tobacco,2018,128.0,669.0,5.23
Telangana,Jangoan,Kharif,Tobacco,2019,395.0,1181.0,2.99
Telangana,Jangoan,Kharif,Tobacco,2020,82.0,296.0,3.61
Telangana,Jangoan,Kharif,Tobacco,2021,126.0,382.0,3.03
Telangana,Jangoan,Kharif,Tobacco,2022,1.0,2.0,2.0
Telangana,Jangoan,Rabi,Tobacco,2018,22.0,115.0,5.23
Telangana,Jangoan,Rabi,Tobacco,2019,49.0,148.0,3.02
Telangana,Jangoan,Rabi,Tobacco,2020,197.0,292.0,1.48
Telangana,Jangoan,Rabi,Tobacco,2021,212.0,643.0,3.03
Telangana,Jangoan,Rabi,Tobacco,2022,299.0,1160.0,3.88
Telangana,Jayashankar,Kharif,Tobacco,2021,1.0,3.0,3.0
Telangana,Jayashankar,Rabi,Tobacco,2021,3.0,6.0,2.0
Telangana,Jogulamba,Kharif,Tobacco,2018,1020.0,2744.0,2.69
Telangana,Jogulamba,Kharif,Tobacco,2019,755.0,2374.0,3.14
Telangana,Jogulamba,Kharif,Tobacco,2020,174.0,221.0,1.27
Telangana,Jogulamba,Kharif,Tobacco,2021,384.0,553.0,1.44
Telangana,Jogulamba,Kharif,Tobacco,2022,42.0,94.0,2.24
Telangana,Jogulamba,Rabi,Tobacco,2018,1179.0,3172.0,2.69
Telangana,Jogulamba,Rabi,Tobacco,2019,844.0,2655.0,3.15
Telangana,Jogulamba,Rabi,Tobacco,2020,634.0,803.0,1.27
Telangana,Jogulamba,Rabi,Tobacco,2021,1255.0,1807.0,1.44
Telangana,Jogulamba,Rabi,Tobacco,2022,1434.0,4362.0,3.04
Telangana,Kamareddy,Kharif,Tobacco,2021,1.0,3.0,3.0
Telangana,Kamareddy,Kharif,Tobacco,2022,4.0,9.0,2.25
Telangana,Kamareddy,Rabi,Tobacco,2018,74.0,387.0,5.23
Telangana,Kamareddy,Rabi,Tobacco,2019,7.0,21.0,3.0
Telangana,Kamareddy,Rabi,Tobacco,2020,15.0,55.0,3.67
Telangana,Kamareddy,Rabi,Tobacco,2021,52.0,158.0,3.04
Telangana,Kamareddy,Rabi,Tobacco,2022,105.0,235.0,2.24
Telangana,Karimnagar,Kharif,Tobacco,2018,2.0,10.0,5.0
Telangana,Karimnagar,Kharif,Tobacco,2019,149.0,442.0,2.97
Telangana,Karimnagar,Kharif,Tobacco,2020,17.0,63.0,3.71
Telangana,Karimnagar,Kharif,Tobacco,2021,35.0,106.0,3.03
Telangana,Karimnagar,Rabi,Tobacco,2018,66.0,345.0,5.23
Telangana,Karimnagar,Rabi,Tobacco,2020,42.0,153.0,3.64
Telangana,Karimnagar,Rabi,Tobacco,2021,112.0,340.0,3.04
Telangana,Karimnagar,Rabi,Tobacco,2022,123.0,275.0,2.24
Telangana,Khammam,Kharif,Tobacco,2021,7.0,21.0,3.0
Telangana,Khammam,Kharif,Tobacco,2022,2.0,4.0,2.0
Telangana,Khammam,Rabi,Tobacco,2018,6.0,31.0,5.17
Telangana,Khammam,Rabi,Tobacco,2020,11.0,39.0,3.55
Telangana,Khammam,Rabi,Tobacco,2021,26.0,79.0,3.04
Telangana,Khammam,Rabi,Tobacco,2022,9.0,20.0,2.22
Telangana,Mahabubabad,Kharif,Tobacco,2022,5.0,6.0,1.2
Telangana,Mahabubabad,Rabi,Tobacco,2018,155.0,810.0,5.23
Telangana,Mahabubabad,Rabi,Tobacco,2019,8.0,24.0,3.0
Telangana,Mahabubabad,Rabi,Tobacco,2020,58.0,211.0,3.64
Telangana,Mahabubabad,Rabi,Tobacco,2021,115.0,349.0,3.03
Telangana,Mahabubabad,Rabi,Tobacco,2022,81.0,90.0,1.11
Telangana,Mulugu,Rabi,Tobacco,2018,2.0,10.0,5.0
Telangana,Mulugu,Rabi,Tobacco,2019,1.0,3.0,3.0
Telangana,Mulugu,Rabi,Tobacco,2020,1.0,4.0,4.0
Telangana,Nalgonda,Kharif,Tobacco,2020,9.0,32.0,3.56
Telangana,Nirmal,Kharif,Tobacco,2021,1.0,4.0,4.0
Telangana,Nirmal,Rabi,Tobacco,2018,2.0,10.0,5.0
Telangana,Nirmal,Rabi,Tobacco,2019,4.0,12.0,3.0
Telangana,Nirmal,Rabi,Tobacco,2022,9.0,27.0,3.0
Telangana,Nizamabad,Kharif,Tobacco,2021,2.0,7.0,3.5
Telangana,Nizamabad,Kharif,Tobacco,2022,4.0,9.0,2.25
Telangana,Nizamabad,Rabi,Tobacco,2018,584.0,1571.0,2.69
Telangana,Nizamabad,Rabi,Tobacco,2019,106.0,333.0,3.14
Telangana,Nizamabad,Rabi,Tobacco,2020,28.0,36.0,1.29
Telangana,Nizamabad,Rabi,Tobacco,2021,457.0,1648.0,3.61
Telangana,Nizamabad,Rabi,Tobacco,2022,494.0,1654.0,3.35
Telangana,Rajanna,Rabi,Tobacco,2021,2.0,6.0,3.0
Telangana,Sangareddy,Rabi,Tobacco,2021,9.0,27.0,3.0
Telangana,Sangareddy,Rabi,Tobacco,2022,5.0,11.0,2.2
Telangana,Siddipet,Rabi,Tobacco,2021,5.0,10.0,2.0
Telangana,Siddipet,Rabi,Tobacco,2022,5.0,15.0,3.0
Telangana,Suryapet,Rabi,Tobacco,2021,4.0,12.0,3.0
Telangana,Suryapet,Rabi,Tobacco,2022,1.0,2.0,2.0
Telangana,Wanaparthy,Kharif,Tobacco,2019,2.0,6.0,3.0
Telangana,Wanaparthy,Rabi,Tobacco,2018,29.0,151.0,5.21
Telangana,Warangal,Kharif,Tobacco,2019,1.0,3.0,3.0
Telangana,Warangal,Rabi,Tobacco,2018,3.0,8.0,2.67
Telangana,Warangal,Rabi,Tobacco,2020,2.0,9.0,4.5
Telangana,Warangal,Rabi,Tobacco,2021,4.0,12.0,3.0
Telangana,Warangal,Rabi,Tobacco,2022,2.0,4.0,2.0
Telangana,Warangal urban,Kharif,Tobacco,2019,2.0,6.0,3.0
Telangana,Warangal urban,Kharif,Tobacco,2021,3.0,9.0,3.0
Telangana,Warangal urban,Kharif,Tobacco,2022,6.0,13.0,2.17
Telangana,Warangal urban,Rabi,Tobacco,2020,6.0,20.0,3.33
Telangana,Warangal urban,Rabi,Tobacco,2021,24.0,73.0,3.04
Telangana,Warangal urban,Rabi,Tobacco,2022,11.0,25.0,2.27
Telangana,Yadadri,Kharif,Tobacco,2019,42.0,125.0,2.98
Telangana,Yadadri,Kharif,Tobacco,2020,14.0,52.0,3.71
Telangana,Yadadri,Kharif,Tobacco,2021,1.0,3.0,3.0
Telangana,Yadadri,Rabi,Tobacco,2022,4.0,9.0,2.25
Telangana,Adilabad,Kharif,Turmeric,2018,229.0,1489.0,6.5
Telangana,Adilabad,Kharif,Turmeric,2019,169.0,1178.0,6.97
Telangana,Adilabad,Kharif,Turmeric,2020,60.0,468.0,7.8
Telangana,Adilabad,Kharif,Turmeric,2021,76.0,559.0,7.36
Telangana,Adilabad,Kharif,Turmeric,2022,53.0,398.0,7.51
Telangana,Adilabad,Rabi,Turmeric,2021,1.0,7.0,7.0
Telangana,Bhadradri,Kharif,Turmeric,2018,67.0,436.0,6.51
Telangana,Bhadradri,Kharif,Turmeric,2019,47.0,328.0,6.98
Telangana,Bhadradri,Kharif,Turmeric,2020,39.0,304.0,7.79
Telangana,Bhadradri,Kharif,Turmeric,2021,22.0,162.0,7.36
Telangana,Bhadradri,Kharif,Turmeric,2022,13.0,98.0,7.54
Telangana,Bhadradri,Rabi,Turmeric,2021,2.0,15.0,7.5
Telangana,Jagitial,Kharif,Turmeric,2018,13483.0,108120.0,8.02
Telangana,Jagitial,Kharif,Turmeric,2019,13918.0,120961.0,8.69
Telangana,Jagitial,Kharif,Turmeric,2020,8617.0,114055.0,13.24
Telangana,Jagitial,Kharif,Turmeric,2021,8698.0,89998.0,10.35
Telangana,Jagitial,Kharif,Turmeric,2022,5943.0,57481.0,9.67
Telangana,Jangoan,Kharif,Turmeric,2018,52.0,338.0,6.5
Telangana,Jangoan,Kharif,Turmeric,2019,36.0,251.0,6.97
Telangana,Jangoan,Kharif,Turmeric,2020,34.0,265.0,7.79
Telangana,Jangoan,Kharif,Turmeric,2021,8.0,59.0,7.38
Telangana,Jangoan,Kharif,Turmeric,2022,1.0,8.0,8.0
Telangana,Jangoan,Rabi,Turmeric,2021,1.0,7.0,7.0
Telangana,Jayashankar,Kharif,Turmeric,2018,706.0,4590.0,6.5
Telangana,Jayashankar,Kharif,Turmeric,2019,594.0,4142.0,6.97
Telangana,Jayashankar,Kharif,Turmeric,2020,437.0,3407.0,7.8
Telangana,Jayashankar,Kharif,Turmeric,2021,412.0,3029.0,7.35
Telangana,Jayashankar,Kharif,Turmeric,2022,181.0,1361.0,7.52
Telangana,Jayashankar,Rabi,Turmeric,2021,6.0,44.0,7.33
Telangana,Kamareddy,Kharif,Turmeric,2018,45.0,293.0,6.51
Telangana,Kamareddy,Kharif,Turmeric,2019,79.0,551.0,6.97
Telangana,Kamareddy,Kharif,Turmeric,2020,51.0,398.0,7.8
Telangana,Kamareddy,Kharif,Turmeric,2021,29.0,213.0,7.34
Telangana,Kamareddy,Kharif,Turmeric,2022,10.0,75.0,7.5
Telangana,Kamareddy,Rabi,Turmeric,2021,5.0,37.0,7.4
Telangana,Kamareddy,Rabi,Turmeric,2022,1.0,8.0,8.0
Telangana,Karimnagar,Kharif,Turmeric,2018,224.0,1456.0,6.5
Telangana,Karimnagar,Kharif,Turmeric,2019,255.0,1778.0,6.97
Telangana,Karimnagar,Kharif,Turmeric,2020,108.0,842.0,7.8
Telangana,Karimnagar,Kharif,Turmeric,2021,66.0,485.0,7.35
Telangana,Karimnagar,Kharif,Turmeric,2022,22.0,165.0,7.5
Telangana,Karimnagar,Rabi,Turmeric,2021,1.0,7.0,7.0
Telangana,Khammam,Kharif,Turmeric,2018,87.0,566.0,6.51
Telangana,Khammam,Kharif,Turmeric,2019,36.0,251.0,6.97
Telangana,Khammam,Kharif,Turmeric,2020,50.0,390.0,7.8
Telangana,Khammam,Kharif,Turmeric,2021,65.0,478.0,7.35
Telangana,Khammam,Kharif,Turmeric,2022,24.0,180.0,7.5
Telangana,Komaram bheem asifabad,Kharif,Turmeric,2018,21.0,137.0,6.52
Telangana,Komaram bheem asifabad,Kharif,Turmeric,2019,32.0,223.0,6.97
Telangana,Komaram bheem asifabad,Kharif,Turmeric,2020,21.0,164.0,7.81
Telangana,Komaram bheem asifabad,Kharif,Turmeric,2021,22.0,162.0,7.36
Telangana,Komaram bheem asifabad,Kharif,Turmeric,2022,11.0,83.0,7.55
Telangana,Komaram bheem asifabad,Rabi,Turmeric,2021,3.0,22.0,7.33
Telangana,Komaram bheem asifabad,Rabi,Turmeric,2022,1.0,8.0,8.0
Telangana,Mahabubabad,Kharif,Turmeric,2018,4447.0,28910.0,6.5
Telangana,Mahabubabad,Kharif,Turmeric,2019,3381.0,21479.0,6.35
Telangana,Mahabubabad,Kharif,Turmeric,2020,3242.0,16641.0,5.13
Telangana,Mahabubabad,Kharif,Turmeric,2021,1782.0,9580.0,5.38
Telangana,Mahabubabad,Kharif,Turmeric,2022,465.0,2307.0,4.96
Telangana,Mahabubabad,Rabi,Turmeric,2021,1.0,5.0,5.0
Telangana,Mahbubnagar,Kharif,Turmeric,2022,1.0,8.0,8.0
Telangana,Mahbubnagar,Rabi,Turmeric,2022,1.0,8.0,8.0
Telangana,Mancherial,Kharif,Turmeric,2018,41.0,267.0,6.51
Telangana,Mancherial,Kharif,Turmeric,2019,54.0,377.0,6.98
Telangana,Mancherial,Kharif,Turmeric,2020,63.0,491.0,7.79
Telangana,Mancherial,Kharif,Turmeric,2021,52.0,382.0,7.35
Telangana,Mancherial,Kharif,Turmeric,2022,27.0,203.0,7.52
Telangana,Medak,Kharif,Turmeric,2018,2.0,13.0,6.5
Telangana,Medak,Kharif,Turmeric,2020,1.0,8.0,8.0
Telangana,Medak,Kharif,Turmeric,2021,2.0,15.0,7.5
Telangana,Medak,Kharif,Turmeric,2022,1.0,8.0,8.0
Telangana,Medak,Rabi,Turmeric,2021,2.0,15.0,7.5
Telangana,Medchal,Kharif,Turmeric,2021,1.0,7.0,7.0
Telangana,Mulugu,Kharif,Turmeric,2018,156.0,1014.0,6.5
Telangana,Mulugu,Kharif,Turmeric,2019,155.0,1081.0,6.97
Telangana,Mulugu,Kharif,Turmeric,2020,105.0,819.0,7.8
Telangana,Mulugu,Kharif,Turmeric,2021,48.0,353.0,7.35
Telangana,Mulugu,Kharif,Turmeric,2022,20.0,150.0,7.5
Telangana,Mulugu,Rabi,Turmeric,2022,20.0,150.0,7.5
Telangana,Nagarkurnool,Kharif,Turmeric,2020,1.0,8.0,8.0
Telangana,Nagarkurnool,Kharif,Turmeric,2021,1.0,7.0,7.0
Telangana,Nagarkurnool,Kharif,Turmeric,2022,2.0,15.0,7.5
Telangana,Nalgonda,Kharif,Turmeric,2022,1.0,8.0,8.0
Telangana,Nirmal,Kharif,Turmeric,2018,8120.0,54981.0,6.77
Telangana,Nirmal,Kharif,Turmeric,2019,10481.0,68525.0,6.54
Telangana,Nirmal,Kharif,Turmeric,2020,6273.0,42757.0,6.82
Telangana,Nirmal,Kharif,Turmeric,2021,5535.0,40317.0,7.28
Telangana,Nirmal,Kharif,Turmeric,2022,4773.0,35144.0,7.36
Telangana,Nirmal,Rabi,Turmeric,2021,8.0,58.0,7.25
Telangana,Nirmal,Rabi,Turmeric,2022,2.0,15.0,7.5
Telangana,Nizamabad,Kharif,Turmeric,2018,14580.0,87495.0,6.0
Telangana,Nizamabad,Kharif,Turmeric,2019,16162.0,95711.0,5.92
Telangana,Nizamabad,Kharif,Turmeric,2020,13906.0,87928.0,6.32
Telangana,Nizamabad,Kharif,Turmeric,2021,12646.0,71715.0,5.67
Telangana,Nizamabad,Kharif,Turmeric,2022,8868.0,53784.0,6.06
Telangana,Nizamabad,Rabi,Turmeric,2021,21.0,119.0,5.67
Telangana,Nizamabad,Rabi,Turmeric,2022,1.0,6.0,6.0
Telangana,Peddapalli,Kharif,Turmeric,2018,428.0,2783.0,6.5
Telangana,Peddapalli,Kharif,Turmeric,2019,602.0,4198.0,6.97
Telangana,Peddapalli,Kharif,Turmeric,2020,403.0,3142.0,7.8
Telangana,Peddapalli,Kharif,Turmeric,2021,250.0,1838.0,7.35
Telangana,Peddapalli,Kharif,Turmeric,2022,106.0,797.0,7.52
Telangana,Peddapalli,Rabi,Turmeric,2021,6.0,44.0,7.33
Telangana,Rajanna,Kharif,Turmeric,2018,38.0,247.0,6.5
Telangana,Rajanna,Kharif,Turmeric,2019,34.0,237.0,6.97
Telangana,Rajanna,Kharif,Turmeric,2020,24.0,187.0,7.79
Telangana,Rajanna,Kharif,Turmeric,2021,9.0,66.0,7.33
Telangana,Rajanna,Kharif,Turmeric,2022,12.0,90.0,7.5
Telangana,Rajanna,Rabi,Turmeric,2021,8.0,59.0,7.38
Telangana,Rangareddi,Kharif,Turmeric,2018,12.0,78.0,6.5
Telangana,Rangareddi,Kharif,Turmeric,2019,4.0,28.0,7.0
Telangana,Rangareddi,Kharif,Turmeric,2020,7.0,55.0,7.86
Telangana,Rangareddi,Kharif,Turmeric,2021,8.0,59.0,7.38
Telangana,Rangareddi,Kharif,Turmeric,2022,3.0,23.0,7.67
Telangana,Sangareddy,Kharif,Turmeric,2018,850.0,1442.0,1.7
Telangana,Sangareddy,Kharif,Turmeric,2019,501.0,3215.0,6.42
Telangana,Sangareddy,Kharif,Turmeric,2020,194.0,1478.0,7.62
Telangana,Sangareddy,Kharif,Turmeric,2021,192.0,1412.0,7.35
Telangana,Sangareddy,Kharif,Turmeric,2022,76.0,571.0,7.51
Telangana,Sangareddy,Rabi,Turmeric,2021,22.0,162.0,7.36
Telangana,Sangareddy,Rabi,Turmeric,2022,3.0,23.0,7.67
Telangana,Siddipet,Kharif,Turmeric,2020,3.0,23.0,7.67
Telangana,Siddipet,Kharif,Turmeric,2021,2.0,15.0,7.5
Telangana,Siddipet,Rabi,Turmeric,2021,1.0,7.0,7.0
Telangana,Suryapet,Kharif,Turmeric,2019,2.0,14.0,7.0
Telangana,Suryapet,Kharif,Turmeric,2020,1.0,8.0,8.0
Telangana,Suryapet,Kharif,Turmeric,2021,1.0,7.0,7.0
Telangana,Suryapet,Kharif,Turmeric,2022,1.0,8.0,8.0
Telangana,Vikarabad,Kharif,Turmeric,2018,1827.0,12199.0,6.68
Telangana,Vikarabad,Kharif,Turmeric,2019,1596.0,14862.0,9.31
Telangana,Vikarabad,Kharif,Turmeric,2020,1629.0,14294.0,8.77
Telangana,Vikarabad,Kharif,Turmeric,2021,1269.0,14305.0,11.27
Telangana,Vikarabad,Kharif,Turmeric,2022,722.0,9505.0,13.16
Telangana,Vikarabad,Rabi,Turmeric,2021,9.0,101.0,11.22
Telangana,Vikarabad,Rabi,Turmeric,2022,3.0,39.0,13.0
Telangana,Warangal,Kharif,Turmeric,2018,7241.0,35503.0,4.9
Telangana,Warangal,Kharif,Turmeric,2019,6860.0,44096.0,6.43
Telangana,Warangal,Kharif,Turmeric,2020,5481.0,29570.0,5.4
Telangana,Warangal,Kharif,Turmeric,2021,2211.0,11426.0,5.17
Telangana,Warangal,Kharif,Turmeric,2022,1070.0,6587.0,6.16
Telangana,Warangal,Rabi,Turmeric,2021,10.0,52.0,5.2
Telangana,Warangal,Rabi,Turmeric,2022,2.0,12.0,6.0
Telangana,Warangal urban,Kharif,Turmeric,2018,447.0,2906.0,6.5
Telangana,Warangal urban,Kharif,Turmeric,2019,446.0,3110.0,6.97
Telangana,Warangal urban,Kharif,Turmeric,2020,264.0,2058.0,7.8
Telangana,Warangal urban,Kharif,Turmeric,2021,1010.0,6427.0,6.36
Telangana,Warangal urban,Kharif,Turmeric,2022,266.0,1365.0,5.13
Telangana,Warangal urban,Rabi,Turmeric,2021,18.0,115.0,6.39
Telangana,Yadadri,Kharif,Turmeric,2018,1.0,7.0,7.0
Telangana,Yadadri,Kharif,Turmeric,2021,3.0,22.0,7.33
Telangana,Adilabad,Kharif,Urad,2018,1524.0,1399.0,0.92
Telangana,Adilabad,Kharif,Urad,2019,804.0,478.0,0.59
Telangana,Adilabad,Kharif,Urad,2020,378.0,110.0,0.29
Telangana,Adilabad,Kharif,Urad,2021,478.0,235.0,0.49
Telangana,Adilabad,Kharif,Urad,2022,572.0,349.0,0.61
Telangana,Adilabad,Rabi,Urad,2018,4.0,6.0,1.5
Telangana,Adilabad,Rabi,Urad,2019,9.0,16.0,1.78
Telangana,Adilabad,Rabi,Urad,2020,50.0,93.0,1.86
Telangana,Adilabad,Rabi,Urad,2021,65.0,84.0,1.29
Telangana,Adilabad,Rabi,Urad,2022,19.0,30.0,1.58
Telangana,Bhadradri,Kharif,Urad,2018,29.0,25.0,0.86
Telangana,Bhadradri,Kharif,Urad,2019,25.0,23.0,0.92
Telangana,Bhadradri,Kharif,Urad,2020,214.0,158.0,0.74
Telangana,Bhadradri,Kharif,Urad,2021,610.0,484.0,0.79
Telangana,Bhadradri,Kharif,Urad,2022,142.0,294.0,2.07
Telangana,Bhadradri,Rabi,Urad,2018,270.0,400.0,1.48
Telangana,Bhadradri,Rabi,Urad,2019,201.0,362.0,1.8
Telangana,Bhadradri,Rabi,Urad,2020,155.0,296.0,1.91
Telangana,Bhadradri,Rabi,Urad,2021,717.0,896.0,1.25
Telangana,Bhadradri,Rabi,Urad,2022,346.0,346.0,1.0
Telangana,Jagitial,Kharif,Urad,2021,4.0,3.0,0.75
Telangana,Jagitial,Kharif,Urad,2022,1.0,1.0,1.0
Telangana,Jagitial,Rabi,Urad,2018,1231.0,1397.0,1.13
Telangana,Jagitial,Rabi,Urad,2019,215.0,241.0,1.12
Telangana,Jagitial,Rabi,Urad,2020,662.0,816.0,1.23
Telangana,Jagitial,Rabi,Urad,2021,2129.0,1742.0,0.82
Telangana,Jagitial,Rabi,Urad,2022,100.0,104.0,1.04
Telangana,Jangoan,Kharif,Urad,2018,16.0,14.0,0.88
Telangana,Jangoan,Kharif,Urad,2019,15.0,14.0,0.93
Telangana,Jangoan,Kharif,Urad,2020,12.0,10.0,0.83
Telangana,Jangoan,Kharif,Urad,2021,8.0,6.0,0.75
Telangana,Jangoan,Kharif,Urad,2022,22.0,15.0,0.68
Telangana,Jangoan,Rabi,Urad,2018,30.0,44.0,1.47
Telangana,Jangoan,Rabi,Urad,2019,9.0,16.0,1.78
Telangana,Jangoan,Rabi,Urad,2020,86.0,161.0,1.87
Telangana,Jangoan,Rabi,Urad,2021,195.0,253.0,1.3
Telangana,Jangoan,Rabi,Urad,2022,7.0,11.0,1.57
Telangana,Jayashankar,Kharif,Urad,2018,12.0,10.0,0.83
